10
22 67
68 84 38
46 68 48
34 82 85
18 63 15
24 61 4
29 68 79
6 62 76
49 59 82
65 80 34
40 70 81
13 29 41
54 85 96
59 81 53
12 86 100
57 64 10
17 32 2
17 49 5
51 79 53
37 76 61
15 29 53
31 63 7
35 78 69
34 86 57
13 30 24
42 44 78
81 94 32
11 64 47
15 96 12
1 48 8
57 75 35
2 94 56
38 64 48
10 79 47
11 50 26
13 76 75
5 11 44
6 40 34
24 53 17
2 74 77
8 28 25
15 63 35
2 27 12
50 53 5
33 49 2
33 52 64
9 83 21
3 43 39
28 46 94
19 26 18
43 68 74
52 66 59
12 18 17
32 94 35
41 91 75
80 90 71
30 58 82
8 13 2
28 86 10
1 54 65
7 48 42
20 78 81
8 82 1
21 60 23
26 59 97
46 54 34
57 76 88
75 77 57
1 16 51
12 80 74
30 39 57
21 49 31
2 85 71
72 93 30
20 31 79
50 57 98
36 50 56
2 19 60
68 72 84
40 49 42
20 79 47
14 78 41
46 66 1
79 93 34
66 83 2
56 66 35
30 47 48
7 53 18
71 79 12
13 86 56
4 44 9
49 61 94
26 74 6
27 37 3
58 87 71
43 86 24
22 49 19
80 82 92
8 69 46
61 92 35
47 95 19
58 76 31
9 28 12
67 69 12
31 74 13
1 12 10
20 72 55
5 17 97
25 84 96
11 31 46
1 8 45
13 77 89
48 72 35
11 40 75
33 65 36
6 23 37
58 63 87
31 73 54
78 86 84
44 60 97
43 73 34
24 87 41
6 93 58
16 32 26
47 90 49
58 88 43
45 77 38
13 73 86
37 91 87
48 54 83
35 53 67
16 23 76
36 96 93
19 51 13
32 87 70
74 88 27
29 86 11
13 95 45
41 82 32
44 55 37
6 36 48
23 88 40
1 91 97
30 50 6
8 91 91
6 28 22
3 35 56
47 70 27
51 75 96
4 55 3
18 96 66
62 66 27
11 91 42
12 56 100
7 47 49
41 57 58
29 77 48
28 91 80
15 60 26
5 83 57
4 61 39
5 10 93
13 68 96
27 71 98
9 48 71
8 65 74
19 49 14
34 42 70
57 79 10
57 58 62
33 58 9
3 67 36
47 60 9
9 25 59
41 78 14
15 30 16
71 95 49
1 21 19
13 28 8
31 86 38
8 15 79
30 60 12
14 61 9
28 87 66
18 87 12
34 49 16
10 36 75
92 93 67
41 62 18
40 66 50
41 45 92
12 13 3
9 43 14
60 76 38
18 30 29
44 48 61
30 65 37
65 83 27
16 65 11
31 85 31
72 80 12
41 93 96
28 63 45
32 66 40
68 71 84
52 69 58
10 38 7
12 38 47
44 56 89
6 61 48
10 44 86
71 94 94
9 66 20
6 24 78
19 56 86
16 88 6
21 66 34
5 7 54
49 70 64
65 90 52
47 65 2
48 75 69
18 34 10
4 82 95
26 66 79
23 30 74
11 36 82
14 58 90
3 59 37
24 81 87
10 28 90
35 88 33
25 46 9
16 56 100
22 48 98
24 59 18
10 22 75
42 77 41
5 93 78
24 66 26
31 76 19
55 76 19
49 84 81
38 69 85
56 96 81
14 57 27
48 66 23
17 19 93
20 71 39
5 80 32
24 45 90
64 92 31
37 67 63
46 75 35
27 75 69
16 85 90
20 30 85
32 58 5
11 60 84
12 91 62
16 33 30
51 76 22
53 61 79
5 46 60
67 71 45
25 45 96
9 53 41
26 65 73
26 91 20
4 28 53
31 45 53
53 54 70
38 45 64
28 64 60
30 84 68
29 31 16
12 62 28
37 69 65
4 26 25
26 45 80
21 45 17
50 79 49
56 75 89
71 84 10
4 50 99
62 90 98
5 89 48
4 63 3
49 76 42
64 88 42
32 39 71
34 90 19
20 34 59
25 81 89
12 26 47
3 14 90
15 82 41
83 91 55
73 74 14
6 22 10
36 87 51
36 94 56
56 85 95
55 59 63
12 96 17
2 28 91
34 63 43
24 71 48
23 42 77
54 60 40
4 69 48
50 73 74
44 67 25
17 29 73
15 52 53
4 9 26
15 22 91
57 85 86
59 88 44
17 43 66
76 88 21
9 93 82
49 53 52
24 31 69
34 48 79
26 96 28
75 81 31
29 30 16
36 41 48
19 34 67
20 74 34
15 45 70
75 86 15
11 66 40
5 18 7
3 90 4
9 72 7
29 52 91
4 51 27
71 89 56
31 67 5
32 81 10
20 46 86
22 40 3
69 85 17
65 92 31
2 13 77
5 43 78
17 96 31
6 70 75
7 56 80
17 92 53
39 40 46
55 69 6
34 92 34
53 96 28
6 88 29
19 72 29
34 53 35
2 29 6
37 50 55
39 69 65
54 74 24
27 43 92
13 91 16
31 90 20
2 43 76
43 47 49
79 94 40
38 81 71
70 86 77
34 84 70
30 81 43
44 72 26
22 82 22
5 48 68
53 70 86
38 48 82
10 13 46
24 75 71
27 62 12
56 94 90
72 89 20
25 40 50
51 84 1
60 93 50
8 56 10
18 74 97
69 88 30
10 31 67
8 34 17
13 89 19
16 68 19
28 40 69
59 63 73
42 52 78
17 22 97
35 80 78
21 41 31
52 81 23
4 27 90
48 90 65
46 76 58
28 80 98
27 35 54
56 59 13
34 58 94
47 51 2
20 95 91
20 60 16
43 58 24
68 78 43
1 19 15
26 36 46
13 79 18
28 31 2
40 60 99
46 77 11
61 69 2
63 67 44
72 81 24
94 95 33
8 52 7
17 94 92
57 92 56
12 39 70
7 67 45
77 83 61
24 63 94
21 78 22
14 52 26
50 81 73
27 58 72
24 33 76
18 47 75
15 70 61
31 93 6
36 66 65
15 42 96
50 69 73
5 85 96
61 88 33
43 74 51
20 33 58
50 74 51
63 71 86
52 89 20
62 91 42
23 40 79
13 14 18
51 52 84
39 51 52
45 95 78
20 40 32
14 17 99
13 80 33
39 89 75
71 73 61
30 45 31
65 70 31
48 67 37
20 80 42
34 45 53
40 96 72
3 40 18
53 63 94
44 91 4
34 72 39
6 45 40
20 75 21
50 61 31
3 76 5
24 95 34
2 55 44
42 88 51
18 27 81
24 27 77
59 79 16
25 61 48
27 76 71
27 93 55
40 41 66
77 91 56
43 85 71
10 66 14
5 21 54
8 84 84
70 92 48
27 85 9
17 68 77
41 66 4
84 92 60
47 52 42
69 70 50
8 85 75
28 44 7
45 67 92
49 82 4
34 96 65
20 42 31
18 52 14
43 92 100
2 6 38
69 95 5
22 75 100
66 76 52
67 68 52
60 91 65
51 58 39
19 25 36
52 70 87
34 62 54
8 96 70
24 37 91
32 43 48
48 79 99
30 31 58
61 93 69
30 90 94
15 17 53
30 95 57
45 49 40
2 24 16
74 82 5
40 48 79
16 35 81
38 46 8
33 51 27
23 55 33
39 91 74
30 57 59
13 50 28
66 85 67
2 21 38
28 54 97
51 95 69
46 53 40
6 20 99
60 75 97
33 86 4
53 65 14
25 29 8
34 38 10
9 57 75
59 86 91
56 60 55
28 37 82
1 44 59
85 90 65
79 84 22
46 59 37
42 92 8
8 71 17
53 66 62
32 75 15
8 38 59
43 81 3
7 30 22
49 85 37
67 70 30
30 82 54
8 27 41
7 62 40
22 89 62
8 42 74
16 29 70
3 25 83
28 76 39
76 96 10
21 29 40
80 96 19
10 18 95
39 47 7
12 95 34
7 91 76
21 89 39
47 61 77
74 83 83
41 65 96
37 49 29
16 19 74
33 94 81
16 22 99
5 64 23
15 48 71
9 67 34
22 44 13
36 57 81
7 10 91
19 29 21
33 45 97
30 74 52
56 81 90
48 49 56
82 95 52
9 73 98
48 50 14
71 82 58
10 47 79
57 87 79
67 93 20
16 96 97
53 83 11
17 87 98
40 72 40
11 57 22
14 24 64
12 57 70
3 56 77
17 83 71
1 42 6
8 60 72
49 81 12
32 88 43
22 59 78
61 64 72
63 65 39
15 31 77
25 64 7
50 80 20
34 54 84
16 39 64
24 70 65
78 94 20
39 66 87
35 71 64
38 59 67
15 94 52
19 80 73
7 43 32
2 38 17
29 39 90
36 82 26
13 53 7
26 62 11
34 75 60
50 55 87
47 89 90
44 89 50
2 78 60
64 90 66
35 60 28
9 32 33
33 69 16
9 29 49
61 83 85
38 86 11
48 55 45
2 16 34
22 56 81
1 63 17
11 48 60
12 84 91
28 38 42
67 72 22
39 43 1
54 67 18
1 74 88
2 72 84
23 24 37
33 91 60
4 37 8
51 74 73
27 61 91
63 83 22
42 71 93
48 53 96
77 94 49
6 10 17
78 82 58
61 84 6
37 46 97
5 94 3
4 43 71
12 68 7
20 32 66
14 62 6
6 73 87
2 56 22
15 59 39
30 86 70
17 46 35
10 42 54
48 77 91
30 34 71
8 9 16
33 34 93
3 27 95
34 35 67
15 88 89
31 66 87
38 65 9
50 59 69
21 26 2
21 88 42
28 35 52
72 78 4
39 80 86
10 62 17
17 74 20
31 55 62
2 26 79
59 89 94
9 12 91
7 17 37
61 75 98
6 35 97
5 39 38
3 17 23
32 35 59
18 93 34
6 94 29
41 89 76
74 81 82
2 54 84
54 64 76
31 39 61
90 91 63
1 20 17
53 78 3
56 76 97
45 72 65
66 71 84
6 11 97
32 41 12
54 83 37
51 86 56
26 76 10
32 37 74
48 91 37
26 33 24
41 61 41
13 70 35
12 94 68
14 27 35
1 87 8
18 79 43
3 57 50
44 94 47
18 23 78
87 96 53
15 56 45
78 80 64
45 92 86
22 28 77
57 61 69
15 39 93
78 90 40
4 7 24
7 78 75
11 41 28
4 85 34
33 74 67
52 93 73
68 87 50
20 43 100
72 77 67
78 88 60
59 76 99
21 30 48
64 65 52
66 79 97
27 78 53
19 95 68
38 70 49
11 86 9
46 57 96
17 73 69
35 47 12
61 67 55
18 56 16
90 92 41
28 48 30
3 86 36
16 62 39
17 39 29
16 21 14
9 10 49
25 72 79
41 84 90
28 56 88
42 81 77
3 96 77
56 63 43
9 19 97
17 80 83
47 86 99
34 65 69
53 79 5
26 39 79
26 58 19
52 64 29
9 27 69
3 95 22
2 31 52
8 66 72
32 44 85
27 94 51
44 71 88
59 90 80
14 23 3
8 25 94
8 74 64
42 69 48
16 75 92
37 96 92
58 78 35
77 92 57
9 86 47
6 95 54
16 82 37
14 91 45
35 49 80
25 50 33
64 82 22
41 50 47
21 87 53
31 68 79
1 52 5
31 36 65
31 59 23
33 89 51
16 81 59
39 68 86
17 55 48
47 62 47
4 16 58
63 72 73
21 94 20
52 63 15
17 58 33
52 58 82
16 18 90
5 31 1
24 88 32
12 29 44
6 56 89
13 31 5
70 87 64
4 72 74
68 90 40
3 69 18
14 85 9
12 17 2
33 82 97
3 60 30
6 48 97
32 42 77
28 55 84
1 18 92
74 95 63
58 60 49
39 50 33
24 47 19
43 71 88
57 72 92
62 64 6
46 79 95
86 91 65
23 73 78
10 94 44
27 83 91
71 80 47
84 85 5
21 58 11
24 46 9
54 77 4
21 75 58
28 85 10
43 62 40
33 38 83
21 59 55
5 65 46
55 87 61
43 79 58
21 38 14
15 18 67
48 88 66
29 47 84
18 68 50
1 47 89
24 57 91
64 72 67
67 79 91
64 79 58
48 73 62
2 87 12
19 90 29
3 61 70
14 49 98
4 79 45
2 69 35
23 92 21
26 60 2
31 94 68
82 96 53
13 43 94
42 63 97
32 45 30
32 40 22
52 92 45
44 92 58
42 67 47
49 64 31
1 6 47
23 48 83
18 42 91
16 80 4
57 88 98
4 22 55
50 91 48
26 43 92
19 91 86
27 50 47
43 44 6
80 94 31
39 58 98
41 74 1
38 71 24
28 50 71
69 92 100
1 55 5
10 74 22
36 70 47
36 93 27
10 78 71
8 16 73
16 31 17
66 74 52
37 73 84
27 89 94
17 95 84
68 79 52
38 55 52
40 86 100
31 71 28
4 86 56
35 62 88
2 88 31
6 52 68
43 54 58
69 89 45
7 85 38
34 40 44
63 95 65
32 96 37
36 68 28
41 85 59
3 31 16
29 41 58
46 64 28
7 20 88
8 76 83
41 63 35
20 39 99
7 40 3
38 83 94
43 48 94
31 95 21
1 75 85
18 49 79
58 94 76
47 75 32
17 78 4
62 63 2
14 53 31
40 63 3
32 36 24
29 57 24
11 27 89
16 94 34
4 6 57
10 49 14
15 19 70
25 93 97
20 76 59
3 38 54
35 40 95
19 22 63
22 90 24
46 49 25
15 28 61
51 70 35
12 71 87
25 43 10
20 27 85
21 83 18
51 73 54
13 26 26
41 55 100
18 40 22
22 29 74
19 64 56
32 86 14
18 62 83
33 50 62
57 73 65
1 70 58
55 82 44
24 78 45
44 87 34
24 73 22
59 94 63
25 41 9
51 94 81
19 53 55
45 50 100
39 63 28
51 93 4
81 82 84
25 28 21
27 77 16
42 80 18
79 80 51
9 70 35
7 14 21
41 71 36
25 66 94
50 71 53
8 81 70
2 93 86
53 86 93
43 69 21
22 62 33
12 25 98
13 88 7
5 87 52
3 8 48
32 34 6
14 33 57
12 58 93
69 94 59
6 71 37
44 77 91
2 64 66
19 88 19
7 9 26
54 69 7
9 78 7
11 95 3
47 87 19
11 16 45
31 91 92
61 77 17
51 72 6
59 67 78
57 63 5
39 48 89
90 93 62
11 80 98
27 32 92
24 25 31
44 76 71
58 91 26
23 84 34
28 94 81
81 86 30
25 82 16
59 74 35
74 87 19
16 41 60
16 87 20
50 62 75
27 55 97
24 52 21
49 92 60
7 11 45
14 51 77
14 56 1
50 84 62
88 89 20
4 38 81
30 85 46
28 82 42
53 58 64
30 89 12
45 52 30
13 61 60
13 67 20
16 43 56
35 46 62
30 77 51
1 72 88
13 17 26
41 48 10
9 11 62
10 19 78
1 14 36
68 83 71
43 93 18
72 74 1
77 88 76
83 86 34
36 46 10
3 37 40
12 42 25
40 43 20
1 40 82
56 67 68
21 57 84
73 78 23
23 38 4
36 63 70
19 67 42
5 86 49
38 66 72
45 88 28
45 73 52
2 52 68
58 73 46
38 92 81
10 34 85
59 61 90
11 84 91
11 85 19
24 56 55
2 90 28
8 43 85
46 63 36
69 73 84
9 80 35
5 23 47
16 49 23
90 96 100
37 82 72
4 65 13
21 52 80
12 45 47
6 27 43
59 78 64
11 22 23
35 69 53
44 59 3
44 83 60
35 93 72
12 75 90
48 65 97
8 80 1
3 4 30
42 46 62
58 72 15
54 87 82
27 39 36
56 65 28
39 76 63
48 86 65
81 88 41
66 82 62
25 63 88
10 12 42
39 46 4
3 6 59
4 13 81
37 77 29
13 24 74
12 52 85
34 77 37
39 82 93
16 73 73
50 76 82
34 41 62
46 90 31
5 58 41
15 71 19
20 96 32
45 71 24
70 83 77
7 27 93
49 73 94
66 88 4
62 68 87
23 64 63
33 79 12
11 87 67
29 76 31
17 47 22
40 62 24
18 73 44
66 96 24
8 93 18
11 49 9
74 78 4
29 49 11
15 89 8
17 40 59
10 35 49
33 67 83
9 33 8
66 72 89
57 69 56
4 76 47
9 54 25
85 89 87
62 77 84
40 95 18
16 61 52
26 92 33
60 66 85
5 73 58
33 47 61
7 50 83
1 15 65
13 19 30
75 88 62
79 90 7
66 75 46
23 74 55
40 92 35
47 94 5
25 52 63
37 43 87
46 80 10
10 21 72
12 23 9
17 93 52
22 74 46
36 69 18
55 64 8
44 74 48
46 86 90
45 69 59
20 55 44
17 84 18
3 53 19
4 5 60
14 75 13
3 15 70
5 15 42
30 66 52
27 95 26
26 72 10
47 93 9
62 96 82
43 53 78
29 62 99
58 59 38
42 86 94
10 73 29
22 77 45
4 58 71
15 92 47
80 83 52
1 81 45
39 53 44
35 81 71
40 84 15
59 82 58
2 11 76
31 78 22
1 65 13
60 77 10
33 85 85
50 82 17
23 53 13
24 77 95
37 86 29
21 39 90
27 54 85
10 50 17
8 95 51
34 81 47
55 70 39
22 92 81
42 68 32
40 85 99
17 70 60
32 61 98
88 93 60
49 60 57
47 53 24
33 39 19
14 80 4
12 16 26
23 85 68
8 53 72
14 96 47
15 47 64
24 60 84
41 44 52
4 78 96
76 85 90
40 67 91
87 92 49
48 57 93
41 68 81
20 28 45
31 33 63
46 93 7
29 87 86
58 66 5
10 26 75
28 69 10
4 29 1
74 91 21
9 37 46
31 54 12
20 57 71
8 62 10
23 32 42
63 84 26
29 79 41
26 71 56
36 49 31
49 58 45
19 23 24
1 13 99
4 19 67
18 91 64
36 95 20
2 8 43
28 78 7
14 71 74
14 25 52
11 72 50
65 86 35
22 24 59
24 93 40
6 67 22
9 35 96
2 65 45
46 52 77
22 38 67
3 34 92
13 74 46
10 53 97
9 44 89
5 76 25
25 32 18
26 75 15
18 80 90
53 59 88
78 81 73
54 57 20
4 70 47
22 63 26
78 93 41
46 81 19
35 59 16
12 55 28
70 90 27
56 89 32
20 26 84
15 62 64
60 88 11
92 95 53
47 72 63
8 26 27
70 71 19
60 69 90
37 45 75
31 89 92
18 41 17
37 68 70
29 94 1
68 86 79
4 47 13
20 65 73
28 61 3
41 80 24
9 84 14
61 86 31
11 53 73
7 31 99
59 68 28
10 11 12
27 69 1
28 89 31
52 71 47
38 91 78
35 43 46
42 66 70
16 44 54
45 57 48
73 76 40
10 33 24
62 94 67
62 73 2
26 56 40
61 82 82
37 39 68
38 78 42
46 51 74
31 70 84
31 52 10
19 82 27
6 68 90
21 37 79
10 91 59
22 51 85
65 76 37
35 79 76
6 37 79
75 79 16
14 21 79
69 71 14
4 20 57
45 47 72
5 45 54
8 18 94
6 66 46
21 42 31
24 30 92
16 59 55
31 56 70
37 64 94
52 95 91
16 42 23
8 61 73
44 84 77
76 90 10
15 35 13
14 36 32
37 48 82
28 75 73
16 34 98
48 82 55
27 87 23
54 96 80
19 52 88
38 95 46
65 81 74
86 87 38
24 38 52
33 46 30
3 46 94
14 64 87
11 83 99
76 86 82
74 79 98
87 89 38
71 92 91
2 86 50
22 66 33
61 95 4
5 69 46
22 95 98
33 66 89
55 60 29
26 87 94
6 17 60
87 95 75
27 56 76
27 92 41
32 89 25
74 80 6
26 89 7
65 71 43
89 95 20
4 60 7
23 41 60
18 25 92
48 58 7
22 42 58
21 68 35
80 84 72
10 20 54
67 77 81
81 84 10
52 54 95
31 82 1
47 81 84
30 61 17
3 54 80
36 39 64
51 78 58
21 70 7
43 65 36
24 68 60
5 63 84
24 36 21
39 49 100
29 51 90
56 72 77
6 64 3
10 23 39
75 94 80
19 68 23
26 35 29
4 93 47
1 27 29
10 93 63
16 20 82
20 77 8
34 57 23
33 54 59
49 77 42
3 73 5
32 69 50
54 56 29
74 85 7
2 46 20
22 39 44
36 83 50
28 92 59
4 33 28
18 65 84
52 55 59
44 62 64
46 65 71
9 21 46
9 51 42
62 92 29
11 79 55
13 51 80
41 47 61
3 83 97
8 45 19
15 77 18
37 59 88
45 64 38
11 29 53
19 46 13
32 71 21
3 80 83
30 51 60
87 94 55
65 69 4
28 57 45
24 39 21
27 28 71
47 49 79
14 65 93
28 83 65
30 52 43
9 39 20
15 50 22
50 54 63
12 59 84
47 85 99
32 55 51
14 74 49
55 57 30
31 34 60
47 50 86
39 96 11
1 43 10
2 44 90
67 83 40
55 61 11
25 60 84
61 74 98
4 90 30
65 75 41
14 46 75
47 76 11
79 81 45
14 22 19
20 69 58
35 42 6
58 96 41
22 86 96
63 77 83
43 80 71
18 32 6
76 78 68
13 38 97
78 84 90
19 35 91
48 69 40
88 91 35
6 43 47
73 83 85
38 93 83
86 92 1
34 69 44
61 70 12
68 94 55
9 94 52
57 81 32
27 59 46
1 30 47
61 65 6
7 29 75
19 84 29
19 33 97
31 40 5
9 23 4
36 86 36
25 65 8
43 87 48
72 91 46
60 90 91
29 37 17
33 56 81
76 94 29
1 53 59
21 77 32
36 90 97
51 91 29
4 14 13
11 35 45
43 45 55
58 86 52
51 54 18
39 70 26
5 61 24
23 94 90
26 32 84
39 67 56
41 90 6
84 89 5
12 40 88
46 67 45
6 14 37
27 70 67
25 79 71
49 72 56
1 95 49
21 33 36
42 76 19
93 94 5
75 96 10
6 19 33
22 26 19
36 62 24
39 64 98
66 90 57
2 84 63
25 49 95
43 89 49
18 50 79
28 79 28
22 84 57
25 76 58
39 41 78
56 62 100
5 77 49
72 85 91
58 92 70
36 92 74
3 7 87
3 82 56
12 22 14
52 87 95
27 64 47
4 48 76
56 88 33
36 72 72
34 70 59
15 64 91
11 62 17
33 71 36
19 39 78
81 96 85
80 81 65
55 71 81
22 72 49
38 84 32
16 36 75
63 89 73
31 80 60
30 49 27
26 88 21
17 66 74
4 45 46
39 56 76
27 49 28
80 92 5
76 79 62
69 77 33
6 89 69
29 64 18
38 57 56
16 27 25
11 32 48
57 71 22
24 35 35
27 67 66
16 63 49
11 21 6
14 37 93
23 43 85
33 48 4
11 45 60
11 82 10
25 69 36
72 96 7
15 68 26
16 70 19
24 85 95
61 89 50
1 96 65
9 52 47
17 76 12
68 69 72
26 51 12
23 34 97
73 82 41
37 85 52
65 79 96
17 72 53
81 93 84
41 96 79
40 90 47
39 73 12
57 94 41
32 63 66
27 40 42
16 90 60
72 88 78
32 77 11
30 68 56
37 88 94
49 65 97
1 56 34
28 67 90
31 49 46
90 94 7
12 34 54
47 56 43
2 89 69
88 90 93
13 52 63
24 58 26
63 68 24
34 91 27
5 40 20
63 87 3
15 69 44
1 94 49
57 83 60
65 95 50
17 51 61
57 86 60
7 15 62
76 95 64
29 89 12
31 48 86
68 73 34
42 75 84
65 67 72
42 60 57
47 80 36
29 82 30
67 75 4
65 89 15
31 50 73
2 42 12
41 87 9
89 90 26
6 87 33
80 95 26
2 18 72
12 77 81
33 80 79
4 81 7
46 84 10
10 69 27
1 5 77
69 81 59
21 90 90
50 67 99
24 32 64
5 19 6
63 74 40
35 66 11
40 80 78
16 57 97
13 59 22
5 38 24
41 81 85
38 94 92
69 91 84
49 55 73
19 37 40
26 44 43
66 67 37
47 55 52
34 56 43
26 27 88
32 90 35
6 96 46
70 74 42
25 31 32
10 95 15
5 8 20
65 84 72
38 47 83
24 96 83
28 29 37
38 62 30
59 64 26
43 52 98
10 39 92
20 68 10
32 78 86
15 38 60
1 71 56
18 66 65
34 76 27
69 86 7
7 41 98
2 32 12
35 57 77
42 79 82
29 50 70
13 16 87
44 66 86
54 68 60
10 85 36
5 68 97
44 47 64
6 82 16
69 83 70
39 75 3
6 79 63
76 93 1
42 51 71
29 67 79
12 49 27
12 63 35
45 79 39
19 86 46
37 47 75
13 23 42
36 84 16
78 85 84
21 79 100
7 61 52
35 75 93
1 67 81
53 92 25
12 83 13
11 30 18
85 95 100
33 73 55
10 37 75
28 43 17
15 46 64
65 73 90
26 52 22
23 31 29
10 64 45
2 47 30
26 40 44
27 91 30
38 74 29
56 93 36
2 22 40
79 92 36
66 92 24
69 80 42
49 79 86
26 29 42
50 83 1
51 53 33
14 55 47
15 40 69
49 63 34
5 28 14
82 93 1
30 88 86
37 92 2
4 8 23
28 42 21
65 72 10
23 61 98
78 79 5
1 58 35
5 50 43
46 89 27
70 89 56
24 49 86
3 52 51
2 95 59
1 88 1
25 80 2
40 46 14
67 81 60
90 95 44
50 94 83
7 13 74
58 83 3
7 38 93
33 42 76
45 62 39
8 78 40
17 25 37
62 71 6
71 91 11
16 67 87
14 89 89
2 36 93
1 46 20
5 6 72
42 84 15
6 21 50
21 72 6
17 90 69
23 81 49
6 29 14
51 56 68
64 93 35
50 88 65
33 55 65
31 37 23
36 48 15
65 91 23
47 82 3
13 84 20
37 72 6
22 94 52
13 27 51
14 44 25
8 54 5
74 93 19
80 86 38
9 71 63
35 50 63
17 60 37
23 37 50
14 42 74
13 82 24
14 93 61
30 87 47
12 32 47
67 73 53
46 82 84
46 61 54
63 96 77
7 86 89
1 76 70
71 74 20
34 78 40
23 68 96
7 66 43
58 85 10
62 78 88
27 52 10
58 77 94
87 90 18
14 29 1
82 94 71
3 42 92
5 55 50
35 67 21
29 70 76
63 85 46
67 95 84
45 91 33
52 73 80
44 53 89
7 71 91
51 55 99
74 77 6
18 22 18
11 25 22
58 90 11
23 51 49
67 90 80
43 72 2
35 55 38
47 48 37
3 39 44
16 78 55
64 66 91
24 86 40
7 18 24
54 81 13
43 90 55
20 82 50
21 91 26
6 75 92
63 86 80
81 90 62
20 92 78
52 68 80
52 91 71
49 95 58
34 51 35
23 28 99
77 79 33
25 67 63
28 36 22
34 89 91
29 45 66
3 85 42
9 45 99
8 29 44
5 25 53
56 95 11
40 54 41
38 90 91
23 39 97
42 48 43
38 76 2
11 93 5
54 86 13
25 57 86
45 54 44
43 61 99
75 78 15
27 31 19
37 95 85
16 26 64
24 67 24
11 17 67
16 91 39
8 22 84
5 54 73
7 57 93
33 95 12
48 61 69
50 92 10
12 74 49
49 88 46
28 45 81
41 52 37
33 72 19
44 68 41
68 85 70
12 48 96
31 69 82
77 82 29
35 56 82
29 80 76
38 68 8
5 24 94
56 90 45
24 41 90
29 78 22
18 39 69
7 32 43
17 65 97
11 34 71
1 45 59
59 87 97
14 92 96
68 81 17
7 39 18
59 72 29
83 90 85
37 74 26
52 77 84
30 73 84
40 50 23
30 78 65
32 57 60
26 49 26
47 69 13
12 53 26
29 69 3
9 24 66
13 93 32
12 88 81
5 72 88
17 82 3
24 42 64
25 95 33
3 32 22
4 21 97
6 7 38
38 44 73
18 33 87
10 71 87
8 46 28
20 66 100
20 21 46
18 88 61
55 73 96
38 50 77
1 28 20
37 79 81
32 91 54
10 86 4
26 82 93
2 83 88
86 89 29
4 83 86
41 42 2
53 74 10
29 90 6
22 61 62
17 75 31
43 84 77
26 57 51
22 33 67
41 94 49
83 96 43
76 77 20
60 63 38
19 57 3
30 43 29
46 96 78
10 30 38
39 94 12
20 51 20
5 12 71
7 90 30
3 62 79
42 83 67
11 52 94
49 75 18
4 96 49
93 96 45
66 70 7
30 32 62
34 94 31
27 65 94
40 74 15
9 20 5
4 40 66
83 94 59
7 51 98
21 76 92
36 44 16
4 35 84
12 79 2
60 80 13
17 91 97
70 96 52
33 63 14
35 68 50
64 83 15
7 69 14
8 10 13
4 74 90
7 46 37
7 28 43
14 47 100
22 70 3
17 88 20
45 66 71
41 76 51
41 64 47
25 73 69
33 78 4
43 64 50
16 84 93
27 88 23
7 93 8
38 73 35
47 59 42
40 56 86
2 53 11
55 84 69
24 54 30
17 18 78
34 55 33
7 44 8
45 82 72
33 59 41
15 33 35
6 51 7
14 20 76
6 81 56
6 63 28
63 82 99
49 52 54
40 51 83
13 69 29
52 96 71
18 83 62
33 88 68
23 59 9
44 64 35
53 71 40
50 58 56
9 13 95
1 37 36
12 82 13
3 72 30
79 88 83
28 81 63
22 36 95
51 90 43
44 58 64
2 77 97
25 74 16
44 69 47
52 79 50
30 44 93
19 54 91
66 73 32
7 81 9
68 77 31
37 66 33
55 92 2
22 87 92
86 93 73
5 30 18
55 72 70
6 57 49
17 28 66
37 41 65
21 25 12
44 73 14
28 52 11
15 32 28
22 71 100
22 23 39
23 75 97
10 46 39
8 20 40
77 93 45
25 83 37
5 96 63
1 62 100
13 46 44
60 83 18
20 38 59
61 96 91
8 44 36
82 88 8
19 62 36
28 62 13
30 42 14
48 68 31
61 81 79
10 72 88
2 66 79
22 30 72
29 58 94
38 77 9
35 48 65
7 95 18
46 71 28
70 93 75
25 36 63
63 75 39
59 60 17
44 78 3
38 79 8
52 56 86
8 63 30
70 88 25
62 70 97
2 7 69
26 68 94
43 76 34
20 25 81
8 72 83
7 77 80
42 82 10
6 33 59
25 75 84
16 38 56
61 91 4
9 96 70
61 72 37
45 70 72
13 57 26
49 74 7
34 67 30
5 62 88
15 58 2
92 94 55
30 94 34
61 76 69
37 70 49
78 92 25
18 53 38
39 87 48
72 86 14
41 60 2
22 96 60
82 84 82
16 95 78
5 41 56
19 38 61
47 84 37
57 95 66
21 47 86
25 42 80
80 85 78
25 68 55
7 70 95
68 76 39
19 76 100
24 55 22
6 92 99
64 96 94
13 60 82
42 90 72
38 80 28
72 95 88
16 50 6
26 85 3
8 31 16
68 75 3
23 63 37
16 92 29
13 92 52
8 39 91
36 38 91
3 45 79
46 48 73
1 92 19
3 74 62
4 95 62
43 56 13
42 73 27
79 86 58
44 95 16
27 36 68
61 63 81
56 77 98
3 94 47
32 73 94
18 84 9
9 34 21
45 46 56
61 85 9
13 54 82
40 88 12
48 92 9
18 72 86
27 38 67
9 61 91
28 95 78
17 23 6
46 87 23
15 83 99
1 59 22
32 46 55
9 17 30
2 59 76
10 61 99
58 84 29
63 79 13
36 74 76
74 92 39
43 82 76
43 50 28
1 93 59
73 90 12
8 87 47
39 62 16
3 81 81
29 63 9
64 86 60
42 55 46
54 71 6
