10
85 3297
5 30 97
71 92 33
1 64 64
49 74 89
23 79 48
51 84 74
12 15 69
31 43 6
4 92 48
9 31 32
21 26 16
12 87 86
69 85 55
18 74 10
5 91 97
57 77 77
76 78 72
11 63 61
71 80 26
8 91 59
74 94 24
38 85 93
14 53 40
40 49 51
32 41 24
31 47 53
20 35 95
18 22 13
44 59 69
30 93 69
17 59 66
19 45 83
62 63 32
30 85 65
1 88 5
4 56 3
37 53 20
18 92 44
33 73 79
75 93 11
54 80 70
24 76 80
18 67 29
28 59 70
11 49 46
79 87 14
15 27 44
60 77 30
19 57 92
30 91 85
7 49 66
84 93 84
19 30 44
2 23 8
53 75 38
12 13 84
19 56 54
35 83 81
31 86 11
21 71 12
1 77 70
3 46 64
12 65 11
28 71 31
37 51 64
76 94 15
5 39 38
57 85 29
68 82 83
2 35 60
24 69 6
5 48 95
62 77 4
47 86 39
46 62 25
71 86 2
32 63 7
6 49 59
61 73 19
1 12 1
5 67 90
25 33 29
11 57 13
61 67 85
22 28 49
48 53 26
30 72 46
77 81 27
10 61 89
43 58 56
29 94 31
23 51 52
8 35 59
24 64 45
2 59 35
30 39 66
1 45 29
64 76 99
23 82 5
49 90 35
41 92 63
10 77 72
50 84 23
55 64 9
21 56 16
43 76 46
4 53 34
55 71 10
29 42 7
21 66 19
86 92 43
15 77 2
7 9 15
22 77 91
7 63 78
12 58 51
1 41 96
30 89 85
13 36 12
60 80 48
54 86 17
30 36 55
1 11 38
44 62 8
46 48 59
3 31 21
2 44 72
18 88 76
5 88 28
67 75 95
7 17 27
12 37 79
1 3 62
70 78 86
75 77 18
26 65 62
69 80 81
26 63 38
30 51 93
29 88 54
53 71 32
3 34 58
13 73 70
58 66 42
26 30 41
8 32 97
10 31 49
39 68 47
48 88 43
74 93 7
8 75 73
22 62 1
15 74 30
31 71 59
46 84 84
29 54 87
15 34 34
58 67 48
67 78 55
36 61 62
45 82 15
7 50 78
17 80 29
41 85 84
36 92 68
26 55 30
13 59 70
18 43 72
44 79 26
9 61 26
81 92 66
30 75 71
6 8 9
3 36 80
54 70 85
43 64 20
9 34 1
57 83 54
38 53 24
38 57 32
29 93 29
51 63 94
82 88 69
40 68 43
1 39 17
68 73 57
4 66 17
6 29 61
28 60 100
25 52 93
12 85 71
5 75 88
9 60 72
25 85 53
51 68 49
27 36 37
36 55 89
33 58 9
61 82 90
34 92 36
58 81 12
53 70 26
2 36 72
51 71 18
12 53 86
16 39 95
24 86 46
1 44 87
12 32 10
50 57 50
24 83 38
8 83 52
50 67 57
55 86 89
2 94 39
13 85 22
52 87 88
10 36 4
24 25 95
67 94 58
6 85 44
8 42 47
4 78 51
33 42 78
35 43 11
25 53 33
14 58 19
41 90 14
24 57 68
27 42 74
5 86 17
12 74 11
74 75 19
37 59 4
22 58 61
21 78 26
8 90 81
12 56 94
4 34 2
57 68 88
10 18 84
80 92 70
19 39 2
85 87 10
10 84 48
2 48 73
35 72 99
21 88 83
21 43 50
36 82 61
64 67 22
61 81 47
34 61 1
26 42 9
9 49 66
26 48 71
55 81 68
22 61 20
11 19 25
45 64 19
58 86 62
49 77 67
41 55 92
5 40 7
50 81 21
2 75 19
53 72 14
30 48 15
77 84 6
30 90 44
33 40 25
5 23 94
25 51 44
1 31 4
80 93 11
5 49 74
17 58 99
12 27 32
79 92 12
17 67 28
32 91 33
53 61 26
72 90 37
1 58 58
31 34 21
35 77 71
25 56 65
31 57 1
75 80 86
56 93 91
8 14 54
3 27 40
38 67 46
23 89 66
29 90 42
29 74 79
3 66 80
36 50 63
9 82 33
19 62 89
13 87 87
61 94 72
55 59 55
34 63 97
7 51 40
38 43 19
46 73 58
41 45 56
4 64 33
56 74 1
32 36 94
65 70 66
9 66 53
8 54 31
12 89 66
20 34 22
37 49 11
25 31 23
51 90 44
45 93 40
44 70 87
4 94 77
2 7 82
49 72 25
13 58 85
7 38 58
1 37 10
3 83 80
59 60 47
43 65 45
28 69 78
31 69 85
1 67 100
75 89 77
7 52 58
6 67 22
19 85 87
24 38 69
77 92 95
3 23 35
25 50 84
1 89 33
15 79 72
39 58 46
62 94 32
44 71 7
50 69 67
13 24 68
14 44 87
17 78 79
59 81 13
4 12 69
55 75 14
3 67 9
28 93 43
25 57 89
25 36 53
14 56 2
4 29 27
16 77 26
39 90 86
31 38 1
6 45 98
14 20 20
1 43 8
14 33 31
80 91 34
28 84 14
17 79 38
48 90 65
35 45 95
22 75 7
19 64 71
48 85 51
18 81 15
25 78 14
7 11 55
28 45 40
19 80 49
83 90 32
16 91 72
7 58 100
62 64 81
50 58 75
42 48 86
4 69 81
6 32 12
10 24 59
11 94 12
72 92 32
59 71 80
8 92 11
84 87 47
33 85 51
27 70 51
61 72 28
48 52 6
32 83 99
54 72 8
40 42 77
6 38 61
6 86 76
44 77 46
33 49 94
46 47 34
35 63 74
26 79 46
11 93 66
50 92 25
1 21 26
12 84 83
78 94 15
34 73 16
5 21 89
42 69 11
18 30 100
5 37 15
44 63 29
10 79 70
52 91 69
36 40 96
20 56 85
26 37 38
31 40 95
21 28 4
69 93 96
25 67 7
12 70 38
10 15 72
24 81 87
10 25 26
81 84 40
4 5 16
5 90 19
37 94 51
31 60 38
3 52 33
69 91 79
15 71 79
23 41 64
45 88 26
16 53 4
42 79 86
23 83 13
78 88 54
11 83 65
71 82 44
32 87 93
16 43 20
31 42 89
40 67 39
34 37 76
66 73 54
40 86 92
29 43 74
3 93 71
48 79 68
3 42 16
51 55 76
79 88 40
8 22 53
8 50 10
15 90 25
12 92 84
28 32 88
14 35 29
43 49 58
1 14 80
16 71 2
2 61 1
15 94 86
43 54 9
33 37 6
24 77 38
63 67 72
49 75 44
59 72 34
22 89 63
49 65 16
74 81 23
69 84 32
38 50 44
20 85 84
42 86 5
35 39 15
4 6 87
36 81 80
47 75 88
19 70 54
41 75 26
59 78 4
10 43 27
61 79 95
41 52 83
7 86 69
10 19 10
58 64 28
89 90 60
25 68 68
15 53 44
31 90 70
40 74 69
39 56 49
68 70 8
20 50 97
9 13 100
5 35 26
7 32 97
30 77 24
26 38 70
65 81 72
16 81 90
19 43 97
25 55 8
15 33 43
9 20 82
24 65 44
69 77 38
63 64 99
8 79 64
57 90 26
54 84 13
30 82 81
21 57 22
25 89 74
57 78 48
5 66 63
70 75 61
8 30 50
63 78 62
8 68 79
14 41 9
19 92 70
64 81 99
39 42 17
11 53 9
31 78 73
68 78 1
30 67 83
1 81 56
1 62 76
4 33 93
75 85 80
64 85 5
13 45 70
12 28 57
33 86 5
48 64 13
68 94 43
20 94 71
21 36 6
45 91 41
6 44 4
20 67 44
11 92 34
13 47 84
55 72 88
2 56 12
1 40 45
28 85 37
2 42 23
64 93 5
19 66 2
13 62 69
52 63 59
67 90 27
7 85 48
66 74 33
18 83 86
30 57 19
43 66 78
13 52 95
34 88 11
27 84 43
47 78 9
11 58 50
2 62 78
52 65 97
10 16 95
37 82 44
22 91 85
70 73 60
17 51 64
13 74 11
30 60 32
14 34 16
27 56 95
61 91 99
3 55 95
80 86 89
25 84 69
21 91 88
26 64 50
16 38 12
32 84 32
24 45 85
23 90 8
30 49 66
16 82 87
20 69 17
24 85 89
62 69 73
58 73 69
26 92 53
3 70 77
47 63 3
64 88 87
21 59 54
28 79 61
15 88 8
16 65 63
31 82 54
59 94 31
29 75 66
30 31 57
47 51 35
38 61 40
45 51 51
82 84 4
71 85 23
43 89 13
77 80 35
55 92 93
58 76 37
28 87 34
59 83 49
21 79 70
2 82 91
9 32 80
75 86 100
26 80 46
51 89 32
9 68 10
36 49 35
69 70 21
20 48 58
77 90 81
40 90 57
33 76 39
9 71 44
7 26 21
23 47 37
10 74 90
57 61 7
1 29 86
67 71 96
25 94 81
59 87 76
38 76 85
12 59 59
17 56 42
56 77 22
48 57 39
17 57 17
33 66 79
1 91 2
48 49 71
5 92 31
50 63 1
31 67 95
27 82 66
66 78 36
74 85 97
72 85 65
57 71 66
34 59 89
41 42 98
7 88 71
43 78 28
21 86 95
1 51 46
64 83 84
6 88 51
7 91 9
22 63 40
38 73 53
7 23 62
34 84 19
5 43 33
32 76 53
25 63 31
43 61 45
54 74 39
32 61 2
54 63 65
14 22 24
69 88 14
17 90 4
19 22 92
43 48 8
22 51 5
4 85 91
62 66 14
74 88 18
42 66 51
30 46 13
60 89 79
53 57 7
16 85 17
23 69 36
19 34 36
22 86 52
2 90 53
66 86 75
